planner,mapName,problemIndex,numSteps,cost,timespent,success
0,./map2.txt,0,37,4.758063000000002,0.004233105995808728,True
0,./map2.txt,1,35,5.164566,0.00622005200420972,True
0,./map2.txt,2,57,19.046315000000003,0.06725098598690238,True
0,./map2.txt,3,33,1.5364170000000001,0.006006156996591017,True
0,./map2.txt,4,39,7.371690000000003,0.007509761999244802,True
0,./map2.txt,5,36,3.9167899999999998,0.012922898007673211,True
0,./map2.txt,6,45,14.948417,0.01596208599221427,True
0,./map2.txt,7,88,39.621936000000005,0.4738701730093453,True
0,./map2.txt,8,77,32.620033,0.2380104509938974,True
0,./map2.txt,9,48,15.529589000000001,0.01816485499148257,True
0,./map2.txt,10,46,12.316296999999999,0.011037382006179541,True
0,./map2.txt,11,46,9.950477,0.15011498700187076,True
0,./map2.txt,12,41,5.849399999999999,0.019262100991909392,True
0,./map2.txt,13,36,4.933309,0.005977223001536913,True
0,./map2.txt,14,42,9.272082999999999,0.007717690998106264,True
0,./map2.txt,15,44,11.09644,0.015754855994600803,True
0,./map2.txt,16,41,9.960949000000001,0.10691464100091252,True
0,./map2.txt,17,34,2.5534690000000007,0.005607642000541091,True
0,./map2.txt,18,37,7.361046999999999,0.007215959994937293,True
0,./map2.txt,19,56,21.192083999999998,0.04266695999831427,True
1,./map2.txt,0,3,4.3196829999999995,0.004062834996148013,True
1,./map2.txt,1,8,6.252686000000001,0.004522566989180632,True
1,./map2.txt,2,94,21.454843000000004,0.1035014679946471,True
1,./map2.txt,3,3,1.7463370000000007,0.0039762310043442994,True
1,./map2.txt,4,8,6.483662,0.005675048989360221,True
1,./map2.txt,5,9,4.222150000000003,0.0036902189895045012,True
1,./map2.txt,6,80,20.446678999999996,0.13503176599624567,True
1,./map2.txt,7,153,32.810469999999995,0.34489501400094014,True
1,./map2.txt,8,102,25.868198999999997,0.21310223500768188,True
1,./map2.txt,9,32,11.819908999999999,0.02537084699724801,True
1,./map2.txt,10,69,21.504721,0.02877767699828837,True
1,./map2.txt,11,8,6.377999000000001,0.009186805997160263,True
1,./map2.txt,12,43,14.289660000000007,0.03678415800095536,True
1,./map2.txt,13,17,6.559921000000001,0.004136633011512458,True
1,./map2.txt,14,3,5.172629,0.0038642069994239137,True
1,./map2.txt,15,56,15.174234000000002,0.04000452399486676,True
1,./map2.txt,16,4,8.278499,0.0036488890036707744,True
1,./map2.txt,17,3,3.1810370000000003,0.003561974997865036,True
1,./map2.txt,18,3,4.839087,0.004330580006353557,True
1,./map2.txt,19,90,23.197464,0.058835691001149826,True
2,./map2.txt,0,31,4.738302999999999,0.005444989990792237,True
2,./map2.txt,1,28,5.066146,0.006066046000341885,True
2,./map2.txt,2,41,15.922388999999999,0.042617786006303504,True
2,./map2.txt,3,26,1.5364170000000001,0.005481079002493061,True
2,./map2.txt,4,31,7.6863660000000005,0.00532844899862539,True
2,./map2.txt,5,28,4.239749999999999,0.005780194012913853,True
2,./map2.txt,6,38,14.229893,0.016625869990093634,True
2,./map2.txt,7,57,25.663162,0.23099363798974082,True
2,./map2.txt,8,36,11.441863,0.048287425001035444,True
2,./map2.txt,9,36,16.293735,0.01185686798999086,True
2,./map2.txt,10,43,22.136365000000005,0.07380544499028474,True
2,./map2.txt,11,31,7.519331000000001,0.00642547600727994,True
2,./map2.txt,12,33,6.417120000000001,0.008070077994489111,True
2,./map2.txt,13,27,4.099821,0.0051161970040993765,True
2,./map2.txt,14,30,4.572549,0.005873238987987861,True
2,./map2.txt,15,46,17.15581,0.03685464299633168,True
2,./map2.txt,16,32,9.467747000000003,0.01411292799457442,True
2,./map2.txt,17,27,2.553469,0.005697626998880878,True
2,./map2.txt,18,30,6.144646999999998,0.006002052003168501,True
2,./map2.txt,19,47,24.280538,0.030183801005478017,True
3,./map2.txt,0,27,10.0793422,0.5802087079937337,True
3,./map2.txt,1,2,5.066146,0.3172893529990688,True
3,./map2.txt,2,2,4.509762307179585,0.31784083500679117,True
3,./map2.txt,3,5,3.336089000000001,0.32541842000500765,True
3,./map2.txt,4,39,33.7377116,0.3030839080020087,True
3,./map2.txt,5,11,8.67813,0.3216649550013244,True
3,./map2.txt,6,2,6.532417614359172,0.32446761800383683,True
3,./map2.txt,7,2,8.418027307179585,0.3499228449945804,True
3,./map2.txt,8,2,5.954980307179586,0.3352211530000204,True
3,./map2.txt,9,2,3.8244943071795867,0.3103329890000168,True
3,./map2.txt,10,52,51.62624580000001,0.321221209000214,True
3,./map2.txt,11,18,18.3526038,0.29916405699623283,True
3,./map2.txt,12,41,40.787324,0.3155199140019249,True
3,./map2.txt,13,2,3.863889000000001,0.3218809989921283,True
3,./map2.txt,14,18,15.6465786,0.34137108200229704,True
3,./map2.txt,15,2,9.134573307179586,0.32177519401011523,True
3,./map2.txt,16,2,8.278499,0.3153631549939746,True
3,./map2.txt,17,24,20.1973964,0.2925532469962491,True
3,./map2.txt,18,45,42.781835,0.3114381420018617,True
3,./map2.txt,19,2,4.1872893071795865,0.29542417101038154,True
