map1.txt
1.57,0.78,1.57,0.78,1.57,
1.57843,0.772792,1.58498,0.797775,1.56185,
1.59301,0.805079,1.61995,0.834527,1.56119,
1.58559,0.811167,1.65725,0.869203,1.55112,
1.6046,0.809216,1.70253,0.916303,1.58287,
0.687003,2.01599,2.80122,2.4086,3.99555,
0.702863,2.01294,2.80473,2.39733,3.99829,
0.732358,2.00375,2.82254,2.38298,4.01525,
0.749805,1.99606,2.85001,2.3593,4.02674,
0.746123,2.02149,2.85174,2.33993,4.02788,
0.745192,2.0102,2.85948,2.31982,4.04174,
0.742673,2.00609,2.87465,2.30241,4.04781,
0.74516,1.99489,2.87411,2.29686,4.05909,
0.74768,1.98064,2.88206,2.29326,4.06058,
0.745205,1.96328,2.86114,2.27328,4.07261,
0.793417,1.9526,2.85339,2.25353,4.09153,
0.816381,1.93834,2.85922,2.24751,4.10765,
0.821735,1.93272,2.88839,2.25039,4.12661,
0.860024,1.91844,2.91307,2.23854,4.12813,
0.901707,1.92075,2.9419,2.21671,4.13855,
0.918207,1.91106,2.96385,2.19765,4.13294,
0.940278,1.906,2.98394,2.208,4.1426,
0.957328,1.89288,2.97327,2.19795,4.15883,
0.968376,1.87677,2.95755,2.17972,4.17931,
0.984982,1.87335,2.93674,2.17031,4.19988,
1.00841,1.88055,2.94192,2.15383,4.21863,
1.01611,1.87925,2.92941,2.15604,4.23754,
1.0649,1.87044,2.93875,2.14396,4.24656,
1.06541,1.86163,2.94348,2.13299,4.25983,
1.08222,1.84322,2.96122,2.11539,4.27718,
1.13243,1.84955,2.94214,2.09486,4.28712,
1.16738,1.87162,2.96536,2.08041,4.27059,
1.20615,1.89294,2.98748,2.09598,4.2848,
1.22009,1.87957,2.99517,2.08897,4.29246,
1.23183,1.86107,2.99369,2.07052,4.2967,
1.24557,1.84543,3.01746,2.05122,4.3113,
1.25374,1.83644,3.03844,2.03415,4.31575,
1.28266,1.81957,3.05364,2.02317,4.32044,
1.30799,1.81673,3.04427,2.00384,4.32134,
1.3016,1.80845,3.05411,1.9843,4.33903,
1.2985,1.80087,3.04699,1.96749,4.33465,
1.31121,1.79142,3.06126,1.95659,4.35314,
1.3191,1.77871,3.03993,1.94304,4.35753,
1.31668,1.7642,3.04323,1.94866,4.36433,
1.3224,1.7512,3.05753,1.94647,4.38276,
1.31676,1.73992,3.05927,1.94842,4.3895,
1.31551,1.73239,3.0778,1.94575,4.40588,
1.31266,1.71876,3.10177,1.9354,4.40166,
1.31141,1.71943,3.10467,1.93012,4.4009,
1.31418,1.70226,3.10843,1.9148,4.40795,
1.30221,1.69104,3.10877,1.90791,4.40626,
1.30028,1.68605,3.13395,1.89493,4.40869,
1.28854,1.67281,3.15661,1.88949,4.42565,
1.27759,1.66028,3.16292,1.88429,4.41887,
1.26493,1.65876,3.19204,1.8716,4.41232,
1.25326,1.65603,3.20273,1.86977,4.42877,
1.25511,1.64789,3.22561,1.8806,4.4299,
1.26162,1.63596,3.23241,1.88234,4.41815,
1.26318,1.62422,3.25949,1.86647,4.41558,
1.25446,1.62612,3.27946,1.86505,4.43297,
1.25205,1.61007,3.27662,1.84648,4.44607,
1.2483,1.60963,3.2771,1.84036,4.44232,
1.23778,1.60135,3.27411,1.82354,4.43456,
1.24021,1.59074,3.27189,1.81294,4.43588,
1.2381,1.58529,3.28902,1.80253,4.4448,
1.23766,1.57329,3.28701,1.78905,4.4602,
1.22705,1.56407,3.30188,1.79548,4.46427,
1.22833,1.56537,3.3161,1.79466,4.47408,
1.23846,1.56047,3.33111,1.78627,4.48771,
1.22921,1.54523,3.35107,1.80537,4.49583,
1.2263,1.54157,3.37193,1.82265,4.50286,
1.22797,1.54898,3.39941,1.82514,4.49628,
1.21999,1.55114,3.42812,1.82387,4.49233,
1.20898,1.54653,3.43522,1.82691,4.48757,
1.2008,1.53832,3.45493,1.84658,4.49102,
1.20793,1.53603,3.47221,1.83282,4.48454,
1.20192,1.53238,3.48074,1.81994,4.46962,
1.19075,1.52155,3.50801,1.83015,4.46019,
1.19307,1.5308,3.52514,1.83186,4.45779,
1.18388,1.53289,3.55161,1.81624,4.45452,
1.18241,1.54225,3.57619,1.80722,4.46472,
1.17563,1.55148,3.59039,1.81103,4.45849,
1.17443,1.56759,3.61295,1.81473,4.46164,
1.18094,1.55378,3.62974,1.81248,4.45075,
1.17304,1.54968,3.65086,1.80427,4.469,
1.18697,1.54851,3.67229,1.83567,4.48085,
1.19569,1.54567,3.68709,1.85508,4.48454,
1.20411,1.54026,3.69846,1.84585,4.50089,
1.19891,1.54344,3.70927,1.83332,4.51548,
1.19599,1.54667,3.73329,1.83309,4.51517,
1.21609,1.53952,3.75108,1.84967,4.51374,
1.21592,1.55803,3.77583,1.85668,4.53058,
1.20634,1.58498,3.79774,1.87443,4.54575,
1.23412,1.57003,3.82158,1.89277,4.5622,
1.22486,1.56037,3.83081,1.91481,4.57277,
1.21491,1.5743,3.84057,1.9182,4.5784,
1.21875,1.57194,3.85827,1.95423,4.59265,
1.22562,1.56703,3.86873,1.95284,4.59833,
1.22698,1.56737,3.88901,1.97432,4.61416,
1.22027,1.56981,3.90377,2.01342,4.62925,
1.24076,1.57298,3.92276,2.01582,4.62531,
1.24104,1.56838,3.9393,2.01031,4.62327,
1.26141,1.56173,3.96222,2.00731,4.62057,
1.26022,1.55323,3.96407,2.019,4.61426,
1.28195,1.54311,3.97095,2.02504,4.62243,
1.30354,1.5455,3.98964,2.00686,4.62967,
1.31271,1.54349,4.0041,1.99974,4.6304,
1.3152,1.54133,4.01602,1.98942,4.64469,
1.31845,1.53206,4.02836,1.98519,4.64391,
1.30994,1.52005,4.04696,1.99228,4.6474,
1.32436,1.50987,4.06709,1.97396,4.66298,
1.32727,1.50146,4.08463,1.96853,4.65312,
1.36473,1.50073,4.10608,1.97186,4.65003,
1.3919,1.49403,4.11595,1.97512,4.64302,
1.43417,1.4804,4.13144,1.98958,4.65356,
1.42955,1.48278,4.15286,1.98719,4.65702,
1.44167,1.47449,4.16898,1.99458,4.6435,
1.47318,1.48401,4.18236,2.0065,4.65626,
1.4794,1.48186,4.2,2.02652,4.65017,
1.48431,1.48282,4.20373,2.038,4.648,
1.51484,1.48912,4.21786,2.06147,4.66381,
1.52654,1.47742,4.23586,2.05588,4.65919,
1.54542,1.4783,4.25122,2.0554,4.67202,
1.57178,1.47833,4.264,2.08605,4.66974,
1.58111,1.474,4.26468,2.09182,4.66638,
1.6149,1.46097,4.28179,2.11738,4.67892,
1.64194,1.44779,4.29546,2.12475,4.6653,
1.64631,1.44584,4.30647,2.152,4.65651,
1.66952,1.46891,4.32317,2.18597,4.65166,
1.69803,1.46208,4.33082,2.18397,4.64636,
1.72586,1.45084,4.33056,2.17115,4.63445,
1.75354,1.46889,4.33601,2.16077,4.64929,
1.77376,1.47095,4.32885,2.17941,4.6645,
1.7959,1.46132,4.3217,2.18284,4.66509,
1.83094,1.46787,4.3307,2.21918,4.66711,
1.86568,1.46856,4.33566,2.23698,4.67692,
1.86458,1.45793,4.35362,2.2359,4.68977,
1.86541,1.44499,4.37219,2.24128,4.7029,
1.87327,1.43938,4.38972,2.26342,4.70793,
1.87162,1.44641,4.39613,2.29678,4.72198,
1.86966,1.43775,4.39707,2.30786,4.7196,
1.86883,1.42754,4.41113,2.31197,4.72131,
1.87009,1.41944,4.42928,2.32978,4.72051,
1.87087,1.4313,4.44007,2.35662,4.71551,
1.87493,1.4555,4.45683,2.38595,4.72303,
1.86664,1.4688,4.45693,2.43602,4.68148,
1.85023,1.4599,4.45933,2.45657,4.69075,
1.84171,1.45715,4.45718,2.4783,4.69916,
1.84131,1.45339,4.46227,2.49311,4.69036,
1.82721,1.4496,4.47946,2.50893,4.69214,
1.82096,1.46254,4.47898,2.55374,4.65216,
1.81383,1.47157,4.49436,2.56792,4.64436,
1.80805,1.45852,4.49178,2.58027,4.64754,
1.80325,1.45462,4.49971,2.59367,4.65959,
1.80148,1.45667,4.49778,2.62598,4.6663,
1.83593,1.46745,4.50753,2.64618,4.65304,
1.84591,1.45357,4.50515,2.65673,4.64916,
1.86259,1.44277,4.51198,2.65725,4.63235,
1.6664,1.76878,4.47429,3.64534,3.68743,
1.66839,1.77812,4.46714,3.64608,3.6775,
1.66453,1.79315,4.45939,3.6567,3.66858,
1.65896,1.79564,4.45208,3.65538,3.67351,
1.64712,1.81002,4.43635,3.66757,3.66927,
1.64483,1.81754,4.41976,3.67724,3.6631,
1.62522,1.82874,4.41006,3.67325,3.64996,
1.60454,1.83823,4.39521,3.67963,3.64728,
1.58029,1.85602,4.37669,3.68583,3.64321,
1.57523,1.86678,4.37213,3.68681,3.64931,
1.57598,1.87445,4.3573,3.69886,3.64872,
1.55749,1.87335,4.35089,3.69356,3.63592,
1.54974,1.88773,4.33751,3.69127,3.62491,
1.55373,1.89085,4.31861,3.69876,3.6227,
1.55919,1.89926,4.31007,3.70407,3.62861,
1.56603,1.91533,4.29241,3.71936,3.6266,
1.56272,1.9172,4.28068,3.71956,3.63098,
1.54005,1.92703,4.26177,3.72515,3.62872,
1.52458,1.94251,4.25583,3.73658,3.6296,
1.51936,1.94663,4.23914,3.73186,3.62927,
1.51135,1.9555,4.2227,3.73326,3.6323,
1.48461,1.96133,4.21372,3.73361,3.64244,
1.48352,1.96737,4.20144,3.74255,3.64145,
1.44687,1.98354,4.1892,3.71852,3.6483,
1.44202,1.97906,4.16993,3.72489,3.64852,
1.40671,1.99732,4.16051,3.71586,3.63798,
1.37426,2.01363,4.16948,3.69615,3.62904,
1.34359,2.0147,4.15381,3.69362,3.63766,
1.34606,2.01818,4.1339,3.69261,3.6335,
1.34302,1.99455,4.1172,3.67576,3.65155,
1.3185,2.00326,4.10629,3.65154,3.67417,
1.32653,2.01056,4.0957,3.63909,3.69823,
1.33114,2.01944,4.09471,3.627,3.71646,
1.31723,2.01913,4.07383,3.60673,3.75101,
1.30471,2.02566,4.06463,3.59,3.78429,
1.31723,2.03117,4.04762,3.5813,3.81656,
1.29593,2.01552,4.0319,3.5786,3.82835,
1.28776,2.02568,4.01027,3.56604,3.84589,
1.26501,2.03896,4.00868,3.55401,3.84506,
1.25241,2.03612,3.98798,3.5294,3.84255,
1.25522,2.04194,3.98623,3.51263,3.84966,
1.25711,2.0516,4.01347,3.49007,3.88648,
1.24537,2.03585,4.01349,3.46317,3.91657,
1.25634,2.03711,3.99502,3.45344,3.94999,
1.26502,2.05043,3.98668,3.44348,3.98863,
1.2695,2.07026,3.97766,3.4319,3.9862,
1.26057,2.07899,3.97043,3.44531,4.00357,
1.26553,2.09781,3.9569,3.44745,4.02193,
1.27204,2.11396,3.96016,3.42741,4.05083,
1.27831,2.09586,3.9413,3.40917,4.07277,
1.27766,2.10593,3.92831,3.40348,4.10868,
1.28219,2.12092,3.91312,3.40654,4.11395,
1.29421,2.10911,3.90209,3.39721,4.14118,
1.28675,2.11538,3.87841,3.37105,4.14981,
1.29765,2.10655,3.87527,3.35643,4.16996,
1.30117,2.11455,3.85509,3.33199,4.18551,
1.30439,2.09819,3.83612,3.3175,4.19581,
1.26838,2.11732,3.8196,3.29771,4.21028,
1.24107,2.13791,3.82712,3.29498,4.22918,
1.23622,2.15354,3.80556,3.29745,4.23555,
1.23121,2.17516,3.78471,3.30367,4.25781,
1.24172,2.18445,3.7613,3.2977,4.25183,
1.22258,2.20445,3.74797,3.30013,4.26554,
1.2278,2.21296,3.73942,3.30051,4.3073,
1.22567,2.22869,3.71785,3.31125,4.32727,
1.2225,2.25084,3.6977,3.30824,4.32642,
1.2339,2.2704,3.6974,3.31067,4.36185,
1.23657,2.26812,3.68029,3.30454,4.37509,
1.21837,2.27245,3.66375,3.32159,4.39843,
1.21877,2.29162,3.65647,3.32997,4.40394,
1.21521,2.28376,3.63993,3.3338,4.43769,
1.21765,2.27808,3.62654,3.3397,4.46977,
1.22348,2.29953,3.60553,3.31527,4.50516,
1.22761,2.31038,3.58546,3.30726,4.5039,
1.23493,2.32263,3.56742,3.30972,4.49332,
1.22451,2.34101,3.57125,3.31381,4.48961,
1.22634,2.36313,3.56319,3.29721,4.48972,
1.18397,2.36529,3.54201,3.276,4.48052,
1.15542,2.37244,3.51892,3.27503,4.48332,
1.15542,2.39322,3.51229,3.25704,4.48672,
1.15254,2.40782,3.49061,3.251,4.51758,
1.1328,2.41789,3.48109,3.24026,4.53024,
1.13135,2.44053,3.48491,3.22041,4.51448,
1.11954,2.45513,3.48596,3.19915,4.51529,
1.09559,2.46423,3.45881,3.19739,4.50433,
1.08197,2.43636,3.44802,3.18569,4.49283,
1.08963,2.44738,3.42975,3.16164,4.47783,
1.06919,2.43736,3.40858,3.13323,4.47003,
1.0713,2.45836,3.39235,3.11077,4.4783,
1.07661,2.46625,3.36499,3.08727,4.50274,
1.07841,2.4582,3.34882,3.05656,4.49362,
1.05212,2.47037,3.32983,3.05837,4.477,
1.00497,2.49011,3.33493,3.03144,4.47286,
1.00578,2.49478,3.30624,3.00081,4.46658,
0.969615,2.51589,3.28919,3.00607,4.44999,
0.958435,2.50189,3.27376,2.98509,4.43323,
0.949778,2.51227,3.24695,2.97637,4.43284,
0.935728,2.51022,3.2375,2.98372,4.42762,
0.919361,2.52322,3.20753,3.00193,4.41013,
0.896701,2.53065,3.19634,2.98818,4.436,
0.851428,2.52965,3.18278,3.01236,4.47322,
0.828948,2.50269,3.16545,3.02377,4.48969,
0.789564,2.46509,3.18601,2.99627,4.51218,
0.768063,2.48534,3.17043,2.99029,4.51626,
0.71635,2.46726,3.14217,2.95856,4.5611,
0.696442,2.45541,3.13887,2.94079,4.57958,
0.675924,2.43075,3.135,2.93158,4.59544,
0.66439,2.44372,3.13685,2.92356,4.60949,
0.62917,2.4581,3.15707,2.91753,4.60066,
0.57704,2.4276,3.14727,2.93944,4.58969,
0.533713,2.43469,3.11752,2.91234,4.58224,
0.506008,2.44311,3.1338,2.87854,4.62086,
0.472455,2.42097,3.10473,2.86889,4.66752,
0.444445,2.4114,3.12837,2.87284,4.67401,
0.415648,2.37286,3.12612,2.84991,4.70904,
0.392,2.35,3.14,2.82,4.71,
