planner,mapName,problemIndex,numSteps,cost,timespent,success
0,./map2.txt,0,49,4.544442999999999,0.006257276996620931,True
0,./map2.txt,1,49,6.357202000000001,0.007917897994047962,True
0,./map2.txt,2,90,25.695713000000005,0.24826350899820682,True
0,./map2.txt,3,44,1.5364170000000001,0.007080173003487289,True
0,./map2.txt,4,55,11.117992,0.00890623799932655,True
0,./map2.txt,5,49,4.084690000000001,0.07463929100777023,True
0,./map2.txt,6,57,11.150621000000001,0.01411517099768389,True
0,./map2.txt,7,103,29.316878,0.17971186099748593,True
0,./map2.txt,8,74,16.156717,0.13033700099913403,True
0,./map2.txt,9,68,16.171939,0.02417707399581559,True
0,./map2.txt,10,72,14.298383000000001,3.1689170350000495,True
0,./map2.txt,11,49,7.2232650000000005,0.006665919005172327,True
0,./map2.txt,12,63,8.810377999999998,0.039579079995746724,True
0,./map2.txt,13,48,5.075661,0.006322490007732995,True
0,./map2.txt,14,52,5.168249000000001,0.006623979992582463,True
0,./map2.txt,15,88,23.51148,0.05830500999582,True
0,./map2.txt,16,56,9.770807000000001,0.0105600850074552,True
0,./map2.txt,17,45,3.2652090000000005,0.004099134996067733,True
0,./map2.txt,18,48,5.174507,0.0064353030029451475,True
0,./map2.txt,19,91,27.384847999999998,0.1797052239999175,True
1,./map2.txt,0,3,4.400263,0.0038278709980659187,True
1,./map2.txt,1,7,6.143706,0.004054499004269019,True
1,./map2.txt,2,90,25.210245,0.07788545900257304,True
1,./map2.txt,3,3,2.1615570000000006,0.0040099750040099025,True
1,./map2.txt,4,12,8.495442,0.004342483996879309,True
1,./map2.txt,5,13,4.4455100000000005,0.006702229002257809,True
1,./map2.txt,6,51,14.538550999999998,0.04661934600153472,True
1,./map2.txt,7,96,25.953341999999992,0.12835445599921513,True
1,./map2.txt,8,70,19.598143,0.12688762100879103,True
1,./map2.txt,9,47,15.387355,0.03917848999844864,True
1,./map2.txt,10,30,12.898417,0.013772651989711449,True
1,./map2.txt,11,40,14.850357,0.011779973006923683,True
1,./map2.txt,12,13,5.632619999999999,0.01299946999642998,True
1,./map2.txt,13,17,7.606447000000003,0.006455862006987445,True
1,./map2.txt,14,3,4.9528490000000005,0.0035830080014420673,True
1,./map2.txt,15,39,14.046598,0.03451102098915726,True
1,./map2.txt,16,4,8.543999,0.00437297199096065,True
1,./map2.txt,17,3,2.8335290000000004,0.0035827569954562932,True
1,./map2.txt,18,3,5.086847,0.0037179130013100803,True
1,./map2.txt,19,81,23.204442,0.11613638400740456,True
2,./map2.txt,0,78,6.7084969999999995,0.00904085200454574,True
2,./map2.txt,1,76,6.897598,0.008638210012577474,True
2,./map2.txt,2,135,25.147203,1.2969952209969051,True
2,./map2.txt,3,67,1.5364170000000004,0.0073868179897544906,True
2,./map2.txt,4,88,11.796918,0.018821521996869706,True
2,./map2.txt,5,77,6.448929999999999,0.03875779299414717,True
2,./map2.txt,6,86,10.987573000000001,0.020386673000757582,True
2,./map2.txt,7,187,40.374162000000005,5.950848813008633,True
2,./map2.txt,8,108,15.659961000000003,0.5386755070067011,True
2,./map2.txt,9,91,10.287728999999997,0.022513756004627794,True
2,./map2.txt,10,101,17.603415000000002,0.02196664000803139,True
2,./map2.txt,11,74,7.636379000000002,0.008766617000219412,True
2,./map2.txt,12,124,16.01613,1.1191765819967259,True
2,./map2.txt,13,75,5.454661,0.00861817599798087,True
2,./map2.txt,14,79,4.9662489999999995,0.008640347004984505,True
2,./map2.txt,15,110,15.715771999999998,0.05498316900047939,True
2,./map2.txt,16,83,9.499781,0.03850629499356728,True
2,./map2.txt,17,63,2.5606510000000005,0.004356526987976395,True
2,./map2.txt,18,72,4.837866999999999,0.005114330997457728,True
2,./map2.txt,19,122,21.732711999999996,0.1427954989922,True
3,./map2.txt,0,2,4.3196829999999995,0.6306238719989778,True
3,./map2.txt,1,2,5.066146,0.3572574360005092,True
3,./map2.txt,2,2,4.509762307179585,0.3832626910007093,True
3,./map2.txt,3,5,3.869458999999999,0.3610538500070106,True
3,./map2.txt,4,29,29.62726,0.3595573369966587,True
3,./map2.txt,5,9,8.690834,0.3794468519918155,True
3,./map2.txt,6,2,6.532417614359172,0.3757108879945008,True
3,./map2.txt,7,2,8.418027307179585,0.3516480190010043,True
3,./map2.txt,8,2,5.954980307179586,0.3703912670025602,True
3,./map2.txt,9,2,3.8244943071795867,0.3635037969943369,True
3,./map2.txt,10,20,21.793755600000004,0.36556351599574555,True
3,./map2.txt,11,32,33.84408678,0.35489530900667887,True
3,./map2.txt,12,2,4.45684,0.35277004301315174,True
3,./map2.txt,13,33,35.3046202,0.3771660999918822,True
3,./map2.txt,14,17,16.898865,0.360644863001653,True
3,./map2.txt,15,2,9.134573307179586,0.3833805969916284,True
3,./map2.txt,16,23,24.2809884,0.36782996100373566,True
3,./map2.txt,17,15,13.8027078,0.3507350590080023,True
3,./map2.txt,18,39,40.5321262,0.3379433840018464,True
3,./map2.txt,19,2,4.1872893071795865,0.36191503499867395,True
